timestamp,O_w_BLO_Axis_Ctrl,I_w_BLO_Weg,O_w_BLO_energy,O_w_BLO_current,O_w_BLO_power,O_w_BLO_voltage,O_w_BHL_Axis_Ctrl,I_w_BHL_Weg,O_w_BHL_energy,O_w_BHL_current,O_w_BHL_power,O_w_BHL_voltage,O_w_BHR_Axis_Ctrl,I_w_BHR_Weg,O_w_BHR_energy,O_w_BHR_current,O_w_BHR_power,O_w_BHR_voltage,O_w_BRU_Axis_Ctrl,I_w_BRU_Weg,O_w_BRU_energy,O_w_BRU_current,O_w_BRU_power,O_w_BRU_voltage,O_w_HAR_Ctrl,I_w_HR_Weg,O_w_HR_energy,O_w_HR_current,O_w_HR_power,O_w_HR_voltage,O_w_HAL_Ctrl,I_w_HL_Weg,O_w_HL_energy,O_w_HL_current,O_w_HL_power,O_w_HL_voltage,O_i_energie_gesamt
63601504634.562,0,8,922676,2,0,0,0,-547,1458030,6,0,0,3,107,1423465,301,13984,46,3,467,1032275,319,14265,45,2048,0,17117911,1649,10236,27,2048,0,17106374,1592,5440,24,43664
63601504634.665,0,8,922676,2,0,0,0,-547,1458030,6,0,0,3,107,1423465,301,13984,46,3,467,1032275,319,14265,45,2048,0,17117911,1649,10236,27,2048,0,17106374,1592,5440,24,43664
63601504634.725,0,8,922676,2,0,0,0,-547,1458030,6,0,0,3,107,1423465,301,13984,46,3,467,1032275,319,14265,45,2048,0,17117911,1649,10236,27,2048,0,17106374,1592,5440,24,43664
63601504634.78,0,8,922676,2,0,0,0,-547,1458030,8,0,0,3,176,1427012,326,15134,47,0,535,1035929,371,18032,49,2048,0,17127853,1717,13618,27,2048,0,17114740,1592,3848,24,43664
63601504634.824,0,8,922676,2,0,0,0,-547,1458030,8,0,0,3,176,1427012,326,15134,47,0,535,1035929,371,18032,49,2048,0,17127853,1717,13618,27,2048,0,17114740,1592,3848,24,43664
63601504634.88,0,8,922676,2,0,0,0,-547,1458030,8,0,0,3,176,1427012,326,15134,47,0,535,1035929,371,18032,49,2048,0,17127853,1717,13618,27,2048,0,17114740,1592,3848,24,43664
63601504634.987,0,8,922676,2,0,0,0,-547,1458030,8,0,0,3,247,1431278,330,15698,47,0,571,1037267,82,0,0,2048,0,17138637,1779,18736,29,2048,0,17123285,1592,5440,24,43664
63601504635.042,0,8,922676,2,0,0,0,-547,1458030,8,0,0,3,247,1431278,330,15698,47,0,571,1037267,82,0,0,2048,0,17138637,1779,18736,29,2048,0,17123285,1592,5440,24,43664
63601504635.087,0,8,922676,2,0,0,0,-547,1458030,8,0,0,3,247,1431278,330,15698,47,0,571,1037267,82,0,0,2048,0,17138637,1779,18736,29,2048,0,17123285,1592,5440,24,43664
63601504635.146,0,8,922676,2,0,0,0,-547,1458030,8,0,0,3,247,1431278,330,15698,47,0,571,1037267,82,0,0,2048,0,17138637,1779,18736,29,2048,0,17123285,1592,5440,24,43664
63601504635.203,0,8,922676,2,0,0,0,-547,1458031,8,8,0,3,325,1436678,630,24640,90,0,571,1037267,66,0,0,6144,-4,17155799,2651,5952,64,6144,-5,17137456,2338,13450,64,43664
63601504635.25,0,8,922676,2,0,0,0,-547,1458031,8,8,0,3,325,1436678,630,24640,90,0,571,1037267,66,0,0,6144,-4,17155799,2651,5952,64,6144,-5,17137456,2338,13450,64,43664
63601504635.359,0,8,922676,2,0,0,0,-547,1458031,8,8,0,3,325,1436678,630,24640,90,0,571,1037267,66,0,0,6144,-4,17155799,2651,5952,64,6144,-5,17137456,2338,13450,64,43664
63601504635.412,0,8,922676,2,0,0,0,-547,1458031,7,0,1,3,464,1446325,431,6742,92,0,571,1037267,50,0,0,6144,-60,17211354,2788,3203,134,6144,-61,17187129,2541,20792,128,43664
63601504635.458,0,8,922676,2,0,0,0,-547,1458031,7,0,1,3,464,1446325,431,6742,92,0,571,1037267,50,0,0,6144,-60,17211354,2788,3203,134,6144,-61,17187129,2541,20792,128,43664
63601504635.514,0,8,922676,2,0,0,0,-547,1458031,7,0,1,3,464,1446325,431,6742,92,0,571,1037267,50,0,0,6144,-60,17211354,2788,3203,134,6144,-61,17187129,2541,20792,128,43664
63601504635.616,0,8,922676,2,0,0,0,-547,1458031,7,0,1,3,464,1446325,431,6742,92,0,571,1037267,50,0,0,6144,-60,17211354,2788,3203,134,6144,-61,17187129,2541,20792,128,43664
63601504635.616,0,8,922676,2,0,0,0,-547,1458032,11,8,0,3,464,1446325,431,6742,89,0,571,1037267,50,0,0,6144,-179,17211354,2788,3203,134,6144,-181,17187129,2781,20792,197,43664
63601504635.722,0,8,922676,2,0,0,0,-547,1458032,11,8,0,3,604,1455252,400,2696,89,0,571,1037267,36,0,0,6144,-179,17313454,2875,4188,203,6144,-181,17278978,2781,24192,197,43664
63601504635.784,0,8,922676,2,0,0,0,-547,1458032,11,8,0,3,604,1455252,400,2696,89,0,571,1037267,36,0,0,6144,-179,17313454,2875,4188,203,6144,-181,17278978,2781,24192,197,43664
63601504635.83,0,8,922676,3,0,0,3,35,1460625,577,14136,83,0,735,1463231,331,22508,67,0,571,1037267,15,0,0,6144,-357,17460064,2776,14510,257,6144,-360,17416154,3001,18493,266,43664
63601504635.887,0,8,922676,3,0,0,3,35,1460625,577,14136,83,0,735,1463231,331,22508,67,0,571,1037267,15,0,0,6144,-357,17460064,2776,14510,257,6144,-360,17416154,3001,18493,266,43664
63601504635.988,0,8,922676,3,0,0,3,35,1460625,577,14136,83,0,735,1463231,331,22508,67,0,571,1037267,15,0,0,6144,-357,17460064,2776,14510,257,6144,-360,17416154,3001,18493,266,43664
63601504636.033,0,8,922676,3,0,0,3,35,1460625,577,14136,83,0,735,1463231,331,22508,67,0,571,1037267,15,0,0,6144,-357,17460064,2776,14510,257,6144,-360,17416154,3001,18493,266,43664
63601504636.086,0,8,922676,3,0,0,3,172,1472686,522,16822,95,0,782,1464376,18,57,3,0,571,1037267,11,0,0,6144,-565,17598188,2290,14601,220,6144,-567,17553236,2384,23631,225,43664
63601504636.141,0,8,922676,3,0,0,3,172,1472686,522,16822,95,0,782,1464376,18,57,3,0,571,1037267,11,0,0,6144,-565,17598188,2290,14601,220,6144,-567,17553236,2384,23631,225,43664
63601504636.202,0,8,922676,3,0,0,3,172,1472686,522,16822,95,0,782,1464376,18,57,3,0,571,1037267,11,0,0,6144,-565,17598188,2290,14601,220,6144,-567,17553236,2384,23631,225,43664
63601504636.257,0,8,922676,3,0,0,3,304,1482503,431,6292,90,0,783,1464376,4,0,0,0,571,1037267,8,0,0,6144,-710,17682078,2029,30630,156,6144,-711,17643821,2318,5990,161,43664
63601504636.301,0,8,922676,3,0,0,3,304,1482503,431,6292,90,0,783,1464376,4,0,0,0,571,1037267,8,0,0,6144,-710,17682078,2029,30630,156,6144,-711,17643821,2318,5990,161,43664
63601504636.401,0,8,922676,3,0,0,3,304,1482503,431,6292,90,0,783,1464376,4,0,0,0,571,1037267,8,0,0,6144,-710,17682078,2029,30630,156,6144,-711,17643821,2318,5990,161,43664
63601504636.46,0,8,922676,3,0,0,3,304,1482503,431,6292,90,0,783,1464376,4,0,0,0,571,1037267,8,0,0,6144,-710,17682078,2029,30630,156,6144,-711,17643821,2318,5990,161,43664
63601504636.51,0,8,922676,3,0,0,3,443,1492488,481,11965,93,0,783,1464376,3,0,0,0,571,1037267,3,0,0,6144,-802,17736282,1920,11880,90,6144,-803,17704091,2103,1203,90,43664
63601504636.556,0,8,922676,3,0,0,3,443,1492488,481,11965,93,0,783,1464376,3,0,0,0,571,1037267,3,0,0,6144,-802,17736282,1920,11880,90,6144,-803,17704091,2103,1203,90,43664
63601504636.659,0,8,922676,3,0,0,3,443,1492488,481,11965,93,0,783,1464376,3,0,0,0,571,1037267,3,0,0,6144,-802,17736282,1920,11880,90,6144,-803,17704091,2103,1203,90,43664
63601504636.714,0,8,922676,3,0,0,3,443,1492488,481,11965,93,0,783,1464376,3,0,0,0,571,1037267,3,0,0,6144,-802,17736282,1920,11880,90,6144,-803,17704091,2103,1203,90,43664
63601504636.758,0,8,922676,3,0,0,3,583,1503081,468,10570,92,0,783,1464376,2,0,0,0,571,1037267,3,0,0,6144,-833,17759758,1733,17199,27,6144,-833,17730515,1912,26504,31,43664
63601504636.817,0,8,922676,3,0,0,3,583,1503081,468,10570,92,0,783,1464376,2,0,0,0,571,1037267,3,0,0,6144,-833,17759758,1733,17199,27,6144,-833,17730515,1912,26504,31,43664
63601504636.867,0,8,922676,3,0,0,3,583,1503081,468,10570,92,0,783,1464376,2,0,0,0,571,1037267,3,0,0,6144,-833,17759758,1733,17199,27,6144,-833,17730515,1912,26504,31,43664
63601504636.929,0,8,922676,3,0,0,3,583,1503081,468,10570,92,0,783,1464376,2,0,0,0,571,1037267,3,0,0,6144,-833,17759758,1733,17199,27,6144,-833,17730515,1912,26504,31,43664
63601504637.032,3,5,923018,331,8883,27,3,724,1512468,436,6652,92,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17770098,1717,13591,27,2048,-833,17743588,1983,28705,31,43664
63601504637.087,3,5,923018,331,8883,27,3,724,1512468,436,6652,92,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17770098,1717,13591,27,2048,-833,17743588,1983,28705,31,43664
63601504637.142,3,5,923018,331,8883,27,3,724,1512468,436,6652,92,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17770098,1717,13591,27,2048,-833,17743588,1983,28705,31,43664
63601504637.188,3,65,926542,276,13818,49,0,861,1521883,480,6264,81,0,783,1464376,2,0,0,0,571,1037267,1,0,0,2048,-833,17780066,1685,12511,26,2048,-833,17757129,1983,28550,31,43664
63601504637.236,3,65,926542,276,13818,49,0,861,1521883,480,6264,81,0,783,1464376,2,0,0,0,571,1037267,1,0,0,2048,-833,17780066,1685,12511,26,2048,-833,17757129,1983,28550,31,43664
63601504637.344,3,65,926542,276,13818,49,0,861,1521883,480,6264,81,0,783,1464376,2,0,0,0,571,1037267,1,0,0,2048,-833,17780066,1685,12511,26,2048,-833,17757129,1983,28550,31,43664
63601504637.399,3,133,930573,420,21471,51,0,929,1524918,120,1560,13,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17789653,1651,10366,26,2048,-833,17768703,1702,13078,27,43664
63601504637.447,3,133,930573,420,21471,51,0,929,1524918,120,1560,13,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17789653,1651,10366,26,2048,-833,17768703,1702,13078,27,43664
63601504637.495,3,133,930573,420,21471,51,0,929,1524918,120,1560,13,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17789653,1651,10366,26,2048,-833,17768703,1702,13078,27,43664
63601504637.566,3,203,935268,403,20200,50,0,930,1524954,78,0,1,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17799090,1623,6448,26,2048,-833,17777813,1480,5894,26,43664
63601504637.66,3,203,935268,403,20200,50,0,930,1524954,78,0,1,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17799090,1623,6448,26,2048,-833,17777813,1480,5894,26,43664
63601504637.707,3,203,935268,403,20200,50,0,930,1524954,78,0,1,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17799090,1623,6448,26,2048,-833,17777813,1480,5894,26,43664
63601504637.763,3,203,935268,403,20200,50,0,930,1524954,78,0,1,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17799090,1623,6448,26,2048,-833,17777813,1480,5894,26,43664
63601504637.809,3,272,939657,376,18228,49,0,930,1524956,68,0,0,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17808191,1588,8780,26,2048,-833,17786180,1500,6232,26,43664
63601504637.867,3,272,939657,376,18228,49,0,930,1524956,68,0,0,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17808191,1588,8780,26,2048,-833,17786180,1500,6232,26,43664
63601504637.977,3,272,939657,376,18228,49,0,930,1524956,68,0,0,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17808191,1588,8780,26,2048,-833,17786180,1500,6232,26,43664
63601504638.021,3,272,939657,376,18228,49,0,930,1524956,68,0,0,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17808191,1588,8780,26,2048,-833,17786180,1500,6232,26,43664
63601504638.072,3,343,944203,399,19450,49,0,930,1524956,47,0,0,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17817365,1567,7974,26,2048,-833,17795040,1536,7038,27,43664
63601504638.127,3,343,944203,399,19450,49,0,930,1524956,47,0,0,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17817365,1567,7974,26,2048,-833,17795040,1536,7038,27,43664
63601504638.186,3,343,944203,399,19450,49,0,930,1524956,47,0,0,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17817365,1567,7974,26,2048,-833,17795040,1536,7038,27,43664
63601504638.289,3,343,944203,399,19450,49,0,930,1524956,47,0,0,0,783,1464376,1,0,0,0,571,1037267,0,0,0,2048,-833,17817365,1567,7974,26,2048,-833,17795040,1536,7038,27,43664
63601504638.289,3,412,948293,384,17100,45,0,930,1524956,28,0,0,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17826261,1557,7636,26,2048,-833,17804138,1579,9730,27,43664
63601504638.395,3,412,948293,384,17100,45,0,930,1524956,28,0,0,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17826261,1557,7636,26,2048,-833,17804138,1579,9730,27,43664
63601504638.452,3,412,948293,384,17100,45,0,930,1524956,28,0,0,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17826261,1557,7636,26,2048,-833,17804138,1579,9730,27,43664
63601504638.507,1,466,951565,278,10754,38,0,930,1524956,12,0,0,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17834947,1544,7168,26,2048,-833,17813437,1616,8832,27,43664
63601504638.551,1,466,951565,278,10754,38,0,930,1524956,12,0,0,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17834947,1544,7168,26,2048,-833,17813437,1616,8832,27,43664
63601504638.656,1,466,951565,278,10754,38,0,930,1524956,12,0,0,0,783,1464376,1,0,0,0,571,1037267,1,0,0,2048,-833,17834947,1544,7168,26,2048,-833,17813437,1616,8832,27,43664
63601504638.715,1,492,952386,231,2873,13,0,930,1524956,6,0,0,0,783,1464376,1,0,0,0,571,1037267,2,0,0,2048,-833,17843563,1546,7168,24,2048,-833,17823041,1659,10366,26,43664
63601504638.757,1,492,952386,231,2873,13,0,930,1524956,6,0,0,0,783,1464376,1,0,0,0,571,1037267,2,0,0,2048,-833,17843563,1546,7168,24,2048,-833,17823041,1659,10366,26,43664
63601504638.815,1,492,952386,231,2873,13,0,930,1524956,6,0,0,0,783,1464376,1,0,0,0,571,1037267,2,0,0,2048,-833,17843563,1546,7168,24,2048,-833,17823041,1659,10366,26,43664
63601504638.884,1,444,955748,394,20196,50,0,930,1524956,2,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17851690,1536,7116,26,2048,-833,17832274,1671,12565,26,43664
63601504638.964,1,444,955748,394,20196,50,0,930,1524956,2,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17851690,1536,7116,26,2048,-833,17832274,1671,12565,26,43664
63601504639.019,1,444,955748,394,20196,50,0,930,1524956,2,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17851690,1536,7116,26,2048,-833,17832274,1671,12565,26,43664
63601504639.075,1,444,955748,394,20196,50,0,930,1524956,2,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17851690,1536,7116,26,2048,-833,17832274,1671,12565,26,43664
63601504639.12,1,444,955748,394,20196,50,0,930,1524956,2,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17851690,1536,7116,26,2048,-833,17832274,1671,12565,26,43664
63601504639.181,1,374,959580,404,19649,49,0,930,1524956,1,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17860279,1544,7116,24,2048,-833,17842238,1695,13213,26,43664
63601504639.285,1,374,959580,404,19649,49,0,930,1524956,1,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17860279,1544,7116,24,2048,-833,17842238,1695,13213,26,43664
63601504639.331,1,374,959580,404,19649,49,0,930,1524956,1,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17860279,1544,7116,24,2048,-833,17842238,1695,13213,26,43664
63601504639.386,1,309,963428,357,17650,50,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17868347,1544,7116,26,2048,-833,17851708,1707,13456,27,43664
63601504639.43,1,309,963428,357,17650,50,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17868347,1544,7116,26,2048,-833,17851708,1707,13456,27,43664
63601504639.485,1,309,963428,357,17650,50,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17868347,1544,7116,26,2048,-833,17851708,1707,13456,27,43664
63601504639.59,1,238,967646,377,18900,51,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,4,0,0,2048,-833,17877223,1557,7376,24,2048,-833,17862276,1723,13888,27,43664
63601504639.649,1,238,967646,377,18900,51,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,4,0,0,2048,-833,17877223,1557,7376,24,2048,-833,17862276,1723,13888,27,43664
63601504639.693,1,238,967646,377,18900,51,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,4,0,0,2048,-833,17877223,1557,7376,24,2048,-833,17862276,1723,13888,27,43664
63601504639.752,1,238,967646,377,18900,51,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,4,0,0,2048,-833,17877223,1557,7376,24,2048,-833,17862276,1723,13888,27,43664
63601504639.796,1,170,971815,395,19900,50,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,6,0,0,2048,-833,17885756,1546,4528,26,2048,-833,17872618,1756,14320,27,43664
63601504639.851,1,170,971815,395,19900,50,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,6,0,0,2048,-833,17885756,1546,4528,26,2048,-833,17872618,1756,14320,27,43664
63601504639.953,1,170,971815,395,19900,50,0,930,1524956,0,0,0,0,783,1464376,1,0,0,0,571,1037267,6,0,0,2048,-833,17885756,1546,4528,26,2048,-833,17872618,1756,14320,27,43664
63601504640.012,1,100,976141,438,22150,50,1,-6,1525391,399,15444,39,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17894566,1554,7376,26,2048,-833,17883115,1748,17808,27,43664
63601504640.056,1,100,976141,438,22150,50,1,-6,1525391,399,15444,39,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17894566,1554,7376,26,2048,-833,17883115,1748,17808,27,43664
63601504640.111,1,100,976141,438,22150,50,1,-6,1525391,399,15444,39,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17894566,1554,7376,26,2048,-833,17883115,1748,17808,27,43664
63601504640.155,1,100,976141,438,22150,50,1,-6,1525391,399,15444,39,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17894566,1554,7376,26,2048,-833,17883115,1748,17808,27,43664
63601504640.268,1,100,976141,438,22150,50,1,-6,1525391,399,15444,39,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17894566,1554,7376,26,2048,-833,17883115,1748,17808,27,43664
63601504640.316,1,29,980738,335,15651,47,1,-75,1529199,296,13635,46,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17903357,1564,4840,26,2048,-833,17893732,1761,18301,29,43664
63601504640.379,1,29,980738,335,15651,47,1,-75,1529199,296,13635,46,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17903357,1564,4840,26,2048,-833,17893732,1761,18301,29,43664
63601504640.423,1,29,980738,335,15651,47,1,-75,1529199,296,13635,46,0,783,1464376,1,0,0,0,571,1037267,3,0,0,2048,-833,17903357,1564,4840,26,2048,-833,17893732,1761,18301,29,43664
63601504640.481,1,-34,984405,377,19604,51,1,-139,1532542,362,18513,51,0,783,1464376,1,0,0,0,571,1037267,6,0,0,2048,-833,17911631,1575,7896,24,2048,-833,17904022,1790,18678,29,43664
63601504640.58,1,-34,984405,377,19604,51,1,-139,1532542,362,18513,51,0,783,1464376,1,0,0,0,571,1037267,6,0,0,2048,-833,17911631,1575,7896,24,2048,-833,17904022,1790,18678,29,43664
63601504640.637,1,-34,984405,377,19604,51,1,-139,1532542,362,18513,51,0,783,1464376,1,0,0,0,571,1037267,6,0,0,2048,-833,17911631,1575,7896,24,2048,-833,17904022,1790,18678,29,43664
63601504640.692,0,-99,987504,195,4800,24,1,-209,1536329,371,18081,49,0,783,1464376,0,0,0,0,571,1037267,4,0,0,2048,-833,17920492,1577,7974,24,2048,-833,17915180,1804,19693,27,43664
63601504640.736,0,-99,987504,195,4800,24,1,-209,1536329,371,18081,49,0,783,1464376,0,0,0,0,571,1037267,4,0,0,2048,-833,17920492,1577,7974,24,2048,-833,17915180,1804,19693,27,43664
63601504640.796,0,-99,987504,195,4800,24,1,-209,1536329,371,18081,49,0,783,1464376,0,0,0,0,571,1037267,4,0,0,2048,-833,17920492,1577,7974,24,2048,-833,17915180,1804,19693,27,43664
63601504640.842,0,-99,987504,195,4800,24,1,-209,1536329,371,18081,49,0,783,1464376,0,0,0,0,571,1037267,4,0,0,2048,-833,17920492,1577,7974,24,2048,-833,17915180,1804,19693,27,43664
63601504640.948,0,-106,987736,100,194,1,1,-281,1540603,350,17650,51,1,783,1464376,1,0,0,0,571,1037267,4,0,0,6144,-833,17929723,1577,8182,26,6144,-833,17926976,1825,20157,29,43664
63601504641.003,0,-106,987736,100,194,1,1,-281,1540603,350,17650,51,1,783,1464376,1,0,0,0,571,1037267,4,0,0,6144,-833,17929723,1577,8182,26,6144,-833,17926976,1825,20157,29,43664
63601504641.049,0,-106,987736,100,194,1,1,-281,1540603,350,17650,51,1,783,1464376,1,0,0,0,571,1037267,4,0,0,6144,-833,17929723,1577,8182,26,6144,-833,17926976,1825,20157,29,43664
63601504641.106,0,-106,987736,100,194,1,1,-281,1540603,350,17650,51,1,783,1464376,1,0,0,0,571,1037267,4,0,0,6144,-833,17929723,1577,8182,26,6144,-833,17926976,1825,20157,29,43664
63601504641.163,0,-106,987772,87,174,2,1,-394,1550073,479,10041,89,1,-58,1468715,460,8350,90,0,571,1037267,4,0,0,6144,-809,17933735,923,1198,37,6144,-808,17932031,1003,8143,41,43664
63601504641.209,0,-106,987772,87,174,2,1,-394,1550073,479,10041,89,1,-58,1468715,460,8350,90,0,571,1037267,4,0,0,6144,-809,17933735,923,1198,37,6144,-808,17932031,1003,8143,41,43664
63601504641.312,0,-106,987772,87,174,2,1,-394,1550073,479,10041,89,1,-58,1468715,460,8350,90,0,571,1037267,4,0,0,6144,-809,17933735,923,1198,37,6144,-808,17932031,1003,8143,41,43664
63601504641.368,0,-106,987795,73,130,1,1,-531,1560194,489,11422,92,1,-197,1476417,433,4701,88,0,571,1037267,6,0,0,6144,-723,17946354,722,10272,101,6144,-721,17946687,900,23964,100,43664
63601504641.412,0,-106,987795,73,130,1,1,-531,1560194,489,11422,92,1,-197,1476417,433,4701,88,0,571,1037267,6,0,0,6144,-723,17946354,722,10272,101,6144,-721,17946687,900,23964,100,43664
63601504641.462,0,-106,987795,73,130,1,1,-531,1560194,489,11422,92,1,-197,1476417,433,4701,88,0,571,1037267,6,0,0,6144,-723,17946354,722,10272,101,6144,-721,17946687,900,23964,100,43664
63601504641.522,0,-106,987795,73,130,1,1,-531,1560194,489,11422,92,1,-197,1476417,433,4701,88,0,571,1037267,6,0,0,6144,-723,17946354,722,10272,101,6144,-721,17946687,900,23964,100,43664
63601504641.625,0,-106,987808,50,47,1,0,-669,1569799,409,1594,83,1,-336,1484057,384,2242,90,0,571,1037267,4,0,0,6144,-576,17966835,630,7574,165,6144,-573,17971757,762,29629,169,43664
63601504641.67,0,-106,987808,50,47,1,0,-669,1569799,409,1594,83,1,-336,1484057,384,2242,90,0,571,1037267,4,0,0,6144,-576,17966835,630,7574,165,6144,-573,17971757,762,29629,169,43664
63601504641.721,0,-106,987808,50,47,1,0,-669,1569799,409,1594,83,1,-336,1484057,384,2242,90,0,571,1037267,4,0,0,6144,-576,17966835,630,7574,165,6144,-573,17971757,762,29629,169,43664
63601504641.77,0,-106,987815,30,30,1,0,-744,1572492,94,1380,15,1,-474,1493300,501,13324,92,0,571,1037267,4,0,0,6144,-370,18000060,1238,27366,200,6144,-367,18006414,1160,3424,202,43664
63601504641.825,0,-106,987815,30,30,1,0,-744,1572492,94,1380,15,1,-474,1493300,501,13324,92,0,571,1037267,4,0,0,6144,-370,18000060,1238,27366,200,6144,-367,18006414,1160,3424,202,43664
63601504641.871,0,-106,987815,30,30,1,0,-744,1572492,94,1380,15,1,-474,1493300,501,13324,92,0,571,1037267,4,0,0,6144,-370,18000060,1238,27366,200,6144,-367,18006414,1160,3424,202,43664
63601504641.962,0,-106,987818,15,0,1,0,-746,1572539,50,50,1,1,-616,1503534,442,8632,93,0,571,1037267,4,0,0,6144,-183,18048706,1355,21214,131,6144,-181,18051371,1171,24425,133,43664
63601504642.019,0,-106,987818,15,0,1,0,-746,1572539,50,50,1,1,-616,1503534,442,8632,93,0,571,1037267,4,0,0,6144,-183,18048706,1355,21214,131,6144,-181,18051371,1171,24425,133,43664
63601504642.132,0,-106,987818,15,0,1,0,-746,1572539,50,50,1,1,-616,1503534,442,8632,93,0,571,1037267,4,0,0,6144,-183,18048706,1355,21214,131,6144,-181,18051371,1171,24425,133,43664
63601504642.176,0,-106,987818,15,0,1,0,-746,1572539,50,50,1,1,-616,1503534,442,8632,93,0,571,1037267,4,0,0,6144,-183,18048706,1355,21214,131,6144,-181,18051371,1171,24425,133,43664
63601504642.235,0,-106,987818,11,0,0,0,0,1572547,47,0,1,1,-755,1513058,450,8002,92,0,571,1037267,4,0,0,6144,-63,18080966,1590,9336,70,6144,-62,18080029,1399,1632,70,43664
63601504642.286,0,-106,987818,11,0,0,0,0,1572547,47,0,1,1,-755,1513058,450,8002,92,0,571,1037267,4,0,0,6144,-63,18080966,1590,9336,70,6144,-62,18080029,1399,1632,70,43664
63601504642.333,0,-106,987818,11,0,0,0,0,1572547,47,0,1,1,-755,1513058,450,8002,92,0,571,1037267,4,0,0,6144,-63,18080966,1590,9336,70,6144,-62,18080029,1399,1632,70,43664
63601504642.447,0,-106,987818,6,0,0,0,0,1572552,44,47,1,1,-895,1522492,479,11221,92,0,571,1037267,8,0,0,6144,-5,18093351,1726,6800,3,6144,-5,18091380,1549,12496,3,43664
63601504642.491,0,-106,987818,6,0,0,0,0,1572552,44,47,1,1,-895,1522492,479,11221,92,0,571,1037267,8,0,0,6144,-5,18093351,1726,6800,3,6144,-5,18091380,1549,12496,3,43664
63601504642.549,0,-106,987818,6,0,0,0,0,1572552,44,47,1,1,-895,1522492,479,11221,92,0,571,1037267,8,0,0,6144,-5,18093351,1726,6800,3,6144,-5,18091380,1549,12496,3,43664
63601504642.604,0,-106,987818,6,0,0,0,0,1572552,44,47,1,1,-895,1522492,479,11221,92,0,571,1037267,8,0,0,6144,-5,18093351,1726,6800,3,6144,-5,18091380,1549,12496,3,43664
63601504642.651,0,-106,987818,3,0,0,0,0,1572558,50,0,0,1,-1031,1531048,174,11098,61,1,0,1037267,6,0,0,2048,0,18101329,1625,9300,26,2048,0,18098429,1689,11146,26,44770
